,state,statename,county_fips,Year,BSC,colleges,Rural_Pct,Population,Income,HomePrice,Families,PctBachelors,EmploymentRate,InformationJobs,AgJobs,PublicTrans,BornInState,HighSchoolGrads,MobileHomes,AptBuildings,NoEnglish,InformationJobsPer,ArmedForcesPer,Unemployed,TotalHouseholds,SameHouseResidence,TractArea,PopDensity
1609,30,Montana,30023,2011,3,0,33.64164336,9294.0,19416.0,105700.0,519.0,13.3,3957.0,0.2,3.9,0.7,64.0,85.8,5.2,4.7,0.0,0.2,0.1,5.8,4041.0,7573.0,736.685,12.615975620516233
1610,30,Montana,30025,2011,4,0,100.0,2861.0,24926.0,89200.0,222.0,12.0,1608.0,2.6,24.3,0.0,60.3,87.9,16.4,0.9,0.0,2.6,0.0,2.9,1216.0,2384.0,1620.4589999999998,1.7655491437919753
1611,30,Montana,30027,2011,3,0,47.43656137,11516.0,19856.0,115000.0,896.0,14.3,5649.0,1.2,12.8,0.3,60.7,89.3,12.7,3.8,0.0,1.2,0.0,2.9,4881.0,9987.0,4339.353,2.653851853029703
1612,30,Montana,30029,2011,4,0,51.48469118,90317.0,24358.0,235200.0,7145.0,19.3,42950.0,1.8,4.0,0.5,46.3,92.0,11.5,2.6,0.0,1.8,0.1,4.6,36697.0,80870.0,5087.237,17.753645053297102
1613,30,Montana,30031,2011,4,1,33.54261392,89146.0,25555.0,276000.0,7723.0,29.7,49066.0,1.6,3.9,1.0,41.1,96.0,7.6,2.7,0.1,1.6,0.1,4.1,36528.0,66066.0,2604.722,34.2247656371774
1614,30,Montana,30033,2011,3,0,100.0,1162.0,23667.0,69100.0,83.0,12.1,602.0,1.5,41.4,0.0,78.4,88.5,17.7,0.0,0.0,1.5,0.0,1.5,472.0,1088.0,4676.55,0.248473768055511
1615,30,Montana,30035,2011,3,0,44.01074707,13329.0,19283.0,74900.0,894.0,13.7,5492.0,1.5,14.3,0.0,81.3,80.8,19.2,1.8,0.5,1.5,0.0,10.5,4259.0,10574.0,2994.887,4.45058528084699
1616,30,Montana,30037,2011,3,0,100.0,873.0,20606.0,97600.0,48.0,14.8,397.0,0.8,23.2,0.0,54.1,84.6,18.5,0.0,0.1,0.8,0.0,3.4,343.0,780.0,1174.424,0.7433431196910145
1617,30,Montana,30039,2011,3,0,100.0,3055.0,21482.0,170800.0,170.0,21.2,1410.0,4.3,18.4,1.8,53.7,89.2,16.9,0.2,0.0,4.3,0.0,2.6,1537.0,2523.0,1727.139,1.768821154522016
1618,30,Montana,30041,2011,4,1,40.00372763,16092.0,22586.0,109700.0,1394.0,14.2,7629.0,2.7,8.7,0.2,72.6,91.3,11.7,1.4,0.3,2.7,0.2,3.5,6069.0,13313.0,2899.2670000000003,5.550368420707716
1619,30,Montana,30043,2011,3,0,100.0,11281.0,28965.0,234700.0,977.0,21.2,5436.0,1.4,7.9,0.1,49.9,93.6,9.9,0.6,0.0,1.4,0.0,3.2,4517.0,9467.0,1656.921,6.808411505436892
1620,30,Montana,30045,2011,3,0,100.0,2061.0,25013.0,102900.0,155.0,22.1,891.0,0.0,40.5,0.0,72.5,92.6,15.0,1.2,0.0,0.0,0.0,2.0,911.0,1870.0,1869.763,1.1022787380004846
1621,30,Montana,30047,2011,3,1,83.43073819,28628.0,20635.0,200600.0,1797.0,16.1,11633.0,1.7,5.7,0.7,56.0,89.9,11.2,1.9,0.3,1.7,0.0,6.9,12017.0,23415.0,1490.4620000000002,19.207467214863577
1622,30,Montana,30049,2011,4,2,28.92972632,62597.0,28113.0,196700.0,5058.0,23.6,32238.0,1.6,2.7,0.5,56.8,94.9,11.7,3.1,0.1,1.6,0.3,4.0,26549.0,51681.0,3458.5570000000002,18.09916679123692
1623,30,Montana,30051,2011,3,0,100.0,2300.0,22008.0,85700.0,140.0,17.8,1018.0,0.0,42.4,0.8,76.2,73.5,9.5,2.3,0.0,0.0,0.0,0.1,822.0,2155.0,1430.1570000000002,1.6082150421247456
1624,30,Montana,30053,2011,3,0,79.79377254,19574.0,19356.0,162900.0,1535.0,12.1,7478.0,1.2,12.2,1.0,42.1,86.8,15.8,0.7,0.0,1.2,0.0,6.0,8998.0,16636.0,3612.728,5.418066347646432
1625,30,Montana,30055,2011,4,0,100.0,1815.0,27917.0,84300.0,151.0,16.3,1025.0,4.6,38.0,0.0,82.5,93.7,10.0,0.0,0.0,4.6,0.0,2.1,745.0,1753.0,2642.33,0.6868937642156733
1626,30,Montana,30057,2011,3,0,100.0,7654.0,24352.0,250300.0,663.0,24.1,3876.0,1.7,19.1,0.0,41.4,93.3,7.7,2.6,0.0,1.7,0.0,4.6,3672.0,6348.0,3588.2140000000004,2.1330946259058123
1627,30,Montana,30059,2011,3,0,100.0,1900.0,17328.0,111500.0,104.0,13.0,834.0,1.0,25.2,1.4,56.1,85.9,21.7,0.0,0.0,1.0,0.0,2.9,694.0,1597.0,2391.848,0.7943648593054409
1628,30,Montana,30061,2011,3,0,100.0,4193.0,17892.0,169100.0,255.0,11.2,1654.0,0.8,7.0,0.0,43.8,84.1,23.9,0.0,0.0,0.8,0.0,4.4,1713.0,3895.0,1219.637,3.4379081644784475
1629,30,Montana,30063,2011,4,1,22.32682824,108431.0,22241.0,239000.0,7737.0,24.4,56776.0,3.1,2.7,2.0,49.8,93.7,10.7,5.9,0.1,3.1,0.1,5.2,44946.0,84511.0,2593.058,41.815879166605605
1630,30,Montana,30065,2011,3,0,100.0,4426.0,21552.0,122200.0,369.0,7.3,1994.0,0.2,20.0,0.0,48.2,86.9,17.5,1.5,0.0,0.2,0.0,2.4,1983.0,3730.0,1868.986,2.368129028253823
1631,30,Montana,30067,2011,2,0,47.73599386,15704.0,23525.0,208000.0,1134.0,21.4,7695.0,1.6,8.3,1.9,41.9,90.8,12.0,1.6,0.0,1.6,0.1,4.0,6735.0,14024.0,2802.905,5.602758566558624
1632,30,Montana,30069,2011,3,0,100.0,568.0,21382.0,103000.0,66.0,7.4,254.0,4.3,51.2,0.0,64.8,92.2,19.4,0.0,0.0,4.3,0.0,1.6,253.0,481.0,1655.622,0.3430734793328429
1633,30,Montana,30071,2011,3,0,100.0,4227.0,21803.0,77900.0,267.0,12.5,1958.0,1.3,28.4,1.4,80.8,90.2,12.2,0.4,0.0,1.3,0.0,2.9,1740.0,3995.0,5140.394,0.8223105077159455
1634,30,Montana,30073,2011,3,0,58.10173899,6165.0,20206.0,85500.0,494.0,15.5,2690.0,0.2,19.4,0.1,70.3,88.1,9.4,2.8,0.2,0.2,0.0,2.7,2265.0,5223.0,1624.524,3.7949577845572
1635,30,Montana,30075,2011,4,0,100.0,1656.0,20608.0,106800.0,146.0,11.2,861.0,1.3,39.8,0.0,51.6,91.2,21.3,0.8,0.0,1.3,0.0,2.4,702.0,1409.0,3298.223,0.5020885488943592
1636,30,Montana,30077,2011,3,0,54.21943931,7068.0,17726.0,119500.0,289.0,15.4,2725.0,2.3,11.2,1.3,54.6,90.6,12.2,0.9,0.0,2.3,0.0,2.1,2365.0,5350.0,2326.048,3.0386303292107475
1637,30,Montana,30079,2011,4,0,100.0,1093.0,19500.0,64000.0,54.0,11.0,496.0,3.0,30.6,1.8,66.1,85.4,9.5,0.0,0.0,3.0,0.0,0.9,491.0,996.0,1736.672,0.629364669897367
1638,30,Montana,30081,2011,3,0,84.62647966,40199.0,21695.0,241000.0,3142.0,17.7,17726.0,1.7,5.2,0.0,38.6,92.1,13.7,1.6,0.0,1.7,0.1,4.3,16631.0,34421.0,2390.972,16.81282758643765
1639,30,Montana,30083,2011,4,0,44.20274985,9669.0,25908.0,112100.0,863.0,12.4,5148.0,1.4,24.1,0.2,57.0,87.2,11.7,2.2,0.0,1.4,0.0,3.5,4083.0,8050.0,2084.361,4.638831757070872
1640,30,Montana,30085,2011,3,0,39.73141487,10323.0,24552.0,60600.0,612.0,12.4,3930.0,1.4,15.1,0.4,81.9,86.2,13.2,0.3,0.1,1.4,0.0,4.1,3333.0,9134.0,2354.435,4.3844913960249485
1641,30,Montana,30087,2011,3,0,100.0,9200.0,21296.0,104900.0,728.0,11.5,4008.0,2.2,18.3,0.4,68.1,89.3,19.4,2.1,0.2,2.2,0.0,6.7,3276.0,7961.0,5008.807,1.8367647226175814
1642,30,Montana,30089,2011,3,0,100.0,11421.0,17850.0,174600.0,785.0,12.8,4500.0,2.8,10.6,0.7,36.4,87.1,17.1,0.2,0.1,2.8,0.0,5.6,5078.0,10048.0,2760.4970000000003,4.1372984647329805
1643,30,Montana,30091,2011,4,0,100.0,3426.0,22511.0,81500.0,243.0,15.5,1699.0,1.8,20.9,0.0,60.8,91.4,8.9,1.9,0.0,1.8,0.0,1.8,1684.0,2987.0,1675.7879999999998,2.044411345587867
1644,30,Montana,30093,2011,3,1,11.44152047,33985.0,21934.0,120700.0,2190.0,15.3,16222.0,1.4,4.4,0.7,68.9,90.2,5.6,6.6,0.4,1.4,0.0,3.2,14981.0,27566.0,717.995,47.33319869915529
1645,30,Montana,30095,2011,3,0,100.0,9026.0,26246.0,175800.0,828.0,15.5,4501.0,0.8,23.8,5.7,54.2,92.3,13.7,0.7,0.0,0.8,0.0,2.6,3754.0,7804.0,1796.64,5.023822245970256
1646,30,Montana,30097,2011,3,0,100.0,3702.0,21883.0,182400.0,340.0,20.8,1820.0,1.3,26.5,2.6,57.3,91.9,11.6,0.1,0.0,1.3,0.0,4.2,1517.0,3425.0,1855.4370000000001,1.9952172992130695
1647,30,Montana,30099,2011,3,0,100.0,6103.0,21474.0,138500.0,537.0,19.6,2680.0,5.6,19.6,0.0,63.1,87.7,11.7,1.2,0.0,5.6,0.1,1.4,2406.0,5502.0,2271.595,2.686658493261343
1648,30,Montana,30101,2011,3,0,42.95642374,5176.0,23941.0,99200.0,373.0,12.7,2339.0,2.1,16.4,0.0,59.6,88.3,11.1,1.8,0.0,2.1,0.0,1.4,2034.0,4227.0,1914.9489999999998,2.7029440470738386
1649,30,Montana,30103,2011,4,0,100.0,824.0,21523.0,76400.0,39.0,19.2,380.0,2.6,35.3,0.0,68.4,88.1,17.6,0.0,0.0,2.6,0.0,1.8,314.0,652.0,977.6439999999999,0.8428425889178475
1650,30,Montana,30105,2011,3,0,55.20423395,7392.0,25236.0,87900.0,493.0,12.2,3590.0,2.6,10.5,1.8,70.7,88.7,6.6,1.4,0.0,2.6,0.0,1.6,3221.0,6359.0,4926.229,1.500539256295231
1651,30,Montana,30107,2011,3,0,100.0,2138.0,17794.0,75000.0,149.0,13.2,750.0,0.4,34.7,2.0,69.8,82.7,12.9,0.0,0.0,0.4,0.0,2.0,847.0,1886.0,1422.483,1.5030056598215937
1652,30,Montana,30109,2011,3,0,100.0,964.0,19297.0,71900.0,71.0,11.9,494.0,7.3,24.1,0.0,47.4,82.4,19.2,0.0,0.0,7.3,0.0,3.5,353.0,878.0,888.586,1.0848696693398274
1653,30,Montana,30111,2011,4,2,16.68829238,146151.0,25958.0,173500.0,11640.0,21.2,76204.0,1.9,3.1,1.4,58.7,91.8,11.0,4.1,0.1,1.9,0.1,3.2,60263.0,121591.0,2633.095,55.50540333713748
1654,31,Nebraska,31001,2011,4,1,22.48437699,31181.0,23693.0,96900.0,2856.0,14.8,15994.0,1.3,5.6,0.4,73.6,89.4,4.8,3.7,0.0,1.3,0.0,3.6,12441.0,24892.0,563.273,55.35681632174806
1655,31,Nebraska,31003,2011,3,0,100.0,6697.0,21984.0,69000.0,617.0,11.4,3325.0,1.0,24.6,0.0,82.7,91.5,5.1,1.2,0.0,1.0,0.0,1.9,2804.0,5943.0,857.2180000000001,7.8124817724312825
1656,31,Nebraska,31005,2011,4,0,100.0,448.0,25476.0,78300.0,52.0,17.1,225.0,1.3,42.7,0.0,75.4,95.2,5.0,0.0,0.0,1.3,1.2,0.0,177.0,381.0,715.355,0.6262624850598654
1657,31,Nebraska,31007,2011,2,0,100.0,703.0,19297.0,79200.0,72.0,16.8,388.0,0.0,33.5,0.0,62.0,92.3,12.0,0.0,0.0,0.0,0.0,1.2,316.0,615.0,746.211,0.9420927860886532
1658,31,Nebraska,31009,2011,4,0,100.0,585.0,20417.0,48300.0,63.0,14.3,299.0,0.0,46.5,0.0,85.5,96.7,7.2,0.0,0.0,0.0,0.0,0.6,247.0,534.0,710.681,0.8231541296305938
1659,31,Nebraska,31011,2011,3,0,100.0,5512.0,21810.0,73500.0,505.0,8.5,2862.0,1.7,24.6,0.0,89.3,92.1,4.1,1.9,0.0,1.7,0.0,2.2,2374.0,4737.0,686.553,8.028513457810249
1660,31,Nebraska,31013,2011,4,0,24.95578352,11383.0,24520.0,92100.0,1047.0,16.5,5490.0,1.5,8.7,0.5,65.8,89.2,14.9,5.0,0.1,1.5,0.0,3.1,4803.0,9348.0,1075.297,10.585912543232242
1661,31,Nebraska,31015,2011,3,0,100.0,2095.0,19695.0,53700.0,120.0,10.8,1063.0,0.7,32.4,0.4,67.0,89.0,14.4,0.0,0.0,0.7,0.0,1.1,909.0,1874.0,539.935,3.8800966783038704
1662,31,Nebraska,31017,2011,3,0,100.0,3153.0,19278.0,57100.0,268.0,13.1,1445.0,0.0,21.7,0.0,70.5,90.1,3.2,1.6,0.0,0.0,0.0,1.6,1395.0,2743.0,1221.355,2.5815590061857527
1663,31,Nebraska,31019,2011,4,1,32.26107327,45842.0,23843.0,132600.0,3751.0,21.8,25208.0,1.9,4.7,0.3,75.0,92.4,8.0,3.2,0.1,1.9,0.1,3.1,17340.0,35774.0,968.096,47.352741876838664
1664,31,Nebraska,31021,2011,3,0,100.0,6901.0,24256.0,84000.0,612.0,14.1,3315.0,1.8,13.1,0.4,75.8,90.5,8.6,0.3,0.0,1.8,0.1,2.6,2909.0,5883.0,491.586,14.038235425744427
1665,31,Nebraska,31023,2011,3,0,65.70577725,8360.0,27417.0,91600.0,644.0,11.3,4262.0,1.0,14.0,0.2,86.9,90.5,7.1,0.5,0.0,1.0,0.1,1.7,3473.0,7510.0,584.9,14.293041545563344
1666,31,Nebraska,31025,2011,4,0,72.95669744,25230.0,31360.0,146900.0,2496.0,16.1,13052.0,1.1,4.0,0.0,68.8,93.9,6.3,2.1,0.0,1.1,0.4,3.8,9787.0,22483.0,557.446,45.259989308381435
1667,31,Nebraska,31027,2011,3,0,100.0,8839.0,22098.0,86100.0,752.0,11.8,4482.0,0.7,17.8,0.3,55.5,91.1,6.7,0.3,0.0,0.7,0.0,1.8,3474.0,7882.0,740.312,11.939560617685515
1668,31,Nebraska,31029,2011,3,0,100.0,3937.0,22917.0,83000.0,275.0,13.9,2106.0,1.7,21.7,0.0,67.4,90.1,6.5,1.4,0.0,1.7,0.0,2.5,1698.0,3365.0,894.419,4.401740124035826
1669,31,Nebraska,31031,2011,3,0,52.51181516,5750.0,21506.0,92900.0,500.0,16.9,3119.0,1.0,21.4,0.0,70.9,91.4,4.9,2.5,0.0,1.0,0.0,1.1,2462.0,5337.0,5960.553000000001,0.9646755930196408
1670,31,Nebraska,31033,2011,4,0,36.25725145,10056.0,27798.0,96900.0,948.0,20.1,5662.0,1.1,6.5,0.0,62.8,94.4,4.1,3.6,0.0,1.1,0.0,2.8,4423.0,8032.0,1196.287,8.406009594687562
1671,31,Nebraska,31035,2011,4,0,100.0,6530.0,23286.0,77200.0,580.0,11.6,3222.0,0.4,14.8,0.0,77.2,89.1,3.4,0.3,0.0,0.4,0.2,3.0,2598.0,5809.0,572.289,11.410318912297807
1672,31,Nebraska,31037,2011,3,0,40.51355207,10322.0,22784.0,81800.0,917.0,9.2,5058.0,0.6,8.5,0.0,63.2,71.2,7.0,1.8,1.2,0.6,0.0,5.3,3726.0,8208.0,411.649,25.074760293356718
1673,31,Nebraska,31039,2011,3,0,65.20407047,9194.0,25509.0,88300.0,892.0,13.5,4716.0,1.2,16.3,0.0,81.5,87.7,5.1,1.3,0.0,1.2,0.0,1.5,3795.0,8240.0,570.619,16.11232713947485
1674,31,Nebraska,31041,2011,3,0,67.66614864,10962.0,22073.0,74600.0,983.0,13.6,5480.0,1.0,15.6,0.0,83.1,92.3,4.5,2.2,0.0,1.0,0.1,2.7,4545.0,9463.0,2575.571,4.256143589130333
1675,31,Nebraska,31043,2011,3,0,21.08921261,20802.0,22532.0,99700.0,1795.0,7.1,10894.0,0.9,2.9,0.4,18.6,73.0,9.5,4.7,2.4,0.9,0.0,3.6,7301.0,17145.0,264.255,78.71941874325935
1676,31,Nebraska,31045,2011,4,1,39.93683293,9180.0,15281.0,90900.0,542.0,25.8,4941.0,1.6,10.3,1.6,54.8,90.6,13.1,5.6,0.0,1.6,0.0,3.8,3601.0,6549.0,1396.464,6.57374626198742
1677,31,Nebraska,31047,2011,3,0,26.65460824,24261.0,23754.0,85400.0,2040.0,11.4,12136.0,1.1,9.0,0.1,63.9,75.9,9.0,2.5,1.5,1.1,0.0,3.7,8899.0,20531.0,1013.112,23.947006846232203
1678,31,Nebraska,31049,2011,4,0,100.0,1967.0,20335.0,65500.0,138.0,13.4,988.0,0.7,16.9,0.0,58.3,90.4,4.5,0.3,0.0,0.7,0.0,1.8,906.0,1736.0,439.851,4.471968916746808
1679,31,Nebraska,31051,2011,3,0,100.0,5996.0,25005.0,76500.0,567.0,11.1,3003.0,0.7,12.1,0.1,50.0,85.7,5.5,0.2,0.0,0.7,0.3,3.4,2378.0,5397.0,476.23199999999997,12.590502108216164
1680,31,Nebraska,31053,2011,3,1,25.12877817,36651.0,23517.0,110100.0,2925.0,12.2,18270.0,1.5,4.3,0.0,73.6,85.2,5.4,4.4,0.0,1.5,0.1,4.4,15097.0,30316.0,528.72,69.32024512029051
1681,31,Nebraska,31055,2011,4,11,2.1705246469999997,511739.0,28152.0,142400.0,41330.0,23.7,265601.0,2.9,0.7,1.2,59.6,89.9,1.3,10.0,0.3,2.9,0.2,4.8,199576.0,410135.0,328.485,1557.876310942661
1682,31,Nebraska,31057,2011,4,0,100.0,1988.0,24904.0,71700.0,208.0,16.4,1047.0,2.1,33.3,0.4,56.0,93.3,6.3,1.6,0.0,2.1,0.0,1.2,906.0,1627.0,919.678,2.1616261343644187
1683,31,Nebraska,31059,2011,4,0,100.0,5915.0,22290.0,74700.0,495.0,13.0,3053.0,1.2,17.5,0.0,82.9,93.3,3.3,0.9,0.0,1.2,0.2,1.4,2532.0,5086.0,575.371,10.280323478242734
1684,31,Nebraska,31061,2011,3,0,100.0,3201.0,20471.0,54800.0,281.0,12.9,1480.0,0.7,17.4,0.0,77.7,91.3,2.1,0.2,0.0,0.7,0.0,2.2,1370.0,2715.0,575.816,5.559067479889409
1685,31,Nebraska,31063,2011,3,0,100.0,2779.0,23004.0,75100.0,223.0,13.4,1435.0,1.5,22.2,0.0,80.4,94.0,13.0,0.0,0.0,1.5,0.0,3.4,1145.0,2349.0,974.592,2.85144963225637
1686,31,Nebraska,31065,2011,3,0,100.0,4927.0,19401.0,54800.0,404.0,13.0,2348.0,3.1,14.3,0.1,67.8,86.7,3.4,3.1,0.0,3.1,0.0,1.8,2153.0,4254.0,719.132,6.851315196653744
1687,31,Nebraska,31067,2011,4,0,44.3996235,22423.0,24415.0,99700.0,1727.0,13.6,10762.0,0.7,5.6,0.0,75.9,90.9,2.3,3.2,0.0,0.7,0.0,4.4,9121.0,18948.0,851.461,26.33473523743307
1688,31,Nebraska,31069,2011,3,0,100.0,2013.0,20843.0,63800.0,111.0,14.4,1063.0,1.1,21.8,0.0,63.8,91.2,6.0,1.3,0.0,1.1,0.0,2.4,956.0,1778.0,1704.273,1.1811487948233645
1689,31,Nebraska,31071,2011,2,0,100.0,2105.0,20163.0,79600.0,205.0,10.6,1124.0,1.4,17.3,0.0,83.9,90.9,5.4,0.4,0.0,1.4,0.0,1.2,892.0,1876.0,569.793,3.6943240790953906
1690,31,Nebraska,31073,2011,3,0,100.0,2046.0,22632.0,103600.0,190.0,12.2,1092.0,2.2,11.6,0.9,74.8,95.0,11.1,0.9,0.0,2.2,0.0,1.4,818.0,1850.0,458.155,4.465737577893944
1691,31,Nebraska,31075,2011,3,0,100.0,671.0,21897.0,44700.0,49.0,13.3,370.0,4.6,45.1,0.0,79.7,93.4,9.6,0.8,0.0,4.6,0.0,1.5,292.0,556.0,776.2230000000001,0.8644423058837473
1692,31,Nebraska,31077,2011,2,0,100.0,2530.0,23174.0,55500.0,225.0,9.3,1266.0,1.3,26.4,0.0,89.2,92.1,4.0,0.2,0.0,1.3,0.0,2.0,1024.0,2181.0,569.811,4.440068724541997
1693,31,Nebraska,31079,2011,3,0,14.62453291,57748.0,25131.0,110900.0,4644.0,11.2,30481.0,1.1,3.7,0.8,67.4,83.4,5.6,4.0,0.4,1.1,0.0,4.0,21975.0,46383.0,546.264,105.71445308495525
1694,31,Nebraska,31081,2011,4,0,51.0521701,9135.0,26432.0,109100.0,800.0,17.3,4845.0,3.7,10.8,0.0,78.2,94.0,4.0,1.4,0.2,3.7,0.0,2.5,3396.0,7999.0,541.905,16.85719821739973
1695,31,Nebraska,31083,2011,3,0,100.0,3439.0,23064.0,67500.0,302.0,13.8,1735.0,0.7,17.9,0.1,69.3,91.0,23.5,0.4,0.0,0.7,0.0,1.2,1525.0,3066.0,553.466,6.213570481294243
1696,31,Nebraska,31085,2011,2,0,100.0,979.0,25278.0,70300.0,132.0,12.9,537.0,0.7,36.9,0.0,68.8,89.4,5.4,0.0,0.0,0.7,2.1,1.0,443.0,875.0,713.062,1.3729521416090045
1697,31,Nebraska,31087,2011,2,0,100.0,2910.0,22727.0,50200.0,209.0,9.2,1360.0,0.7,14.8,0.1,66.8,90.2,13.5,0.2,0.0,0.7,0.0,2.7,1350.0,2527.0,709.943,4.098920617570706
1698,31,Nebraska,31089,2011,3,0,64.71490177,10437.0,22455.0,86800.0,907.0,11.7,5490.0,0.5,21.5,0.1,80.3,90.1,8.1,1.8,0.0,0.5,0.0,1.0,4269.0,9262.0,2412.3979999999997,4.326400535898306
1699,31,Nebraska,31091,2011,3,0,100.0,718.0,20781.0,64500.0,70.0,21.3,392.0,6.4,17.9,0.8,72.7,94.1,10.4,0.0,0.0,6.4,0.0,1.2,329.0,666.0,721.117,0.995677539151067
1700,31,Nebraska,31093,2011,3,0,100.0,6298.0,25935.0,93500.0,559.0,10.2,3210.0,0.5,13.1,0.0,85.6,90.8,5.1,2.2,0.0,0.5,0.0,3.4,2641.0,5472.0,569.3380000000001,11.061970218042708
1701,31,Nebraska,31095,2011,4,0,48.16483371,7619.0,21590.0,71000.0,531.0,8.5,3970.0,1.5,8.9,0.1,76.7,89.5,1.2,2.5,0.0,1.5,0.0,3.7,3233.0,6932.0,570.168,13.362728178361465
1702,31,Nebraska,31097,2011,3,0,100.0,5200.0,24953.0,78300.0,516.0,7.7,2278.0,0.7,10.8,0.0,75.2,86.0,4.4,1.5,0.0,0.7,0.1,3.5,1984.0,4351.0,376.051,13.827911639644624
1703,31,Nebraska,31099,2011,3,0,54.55386038,6548.0,28097.0,99100.0,632.0,18.5,3565.0,3.7,10.7,1.0,76.9,92.0,10.1,1.9,0.0,3.7,0.0,1.5,2616.0,5605.0,516.243,12.683949225461651
1704,31,Nebraska,31101,2011,4,0,47.13193117,8342.0,24273.0,91200.0,767.0,14.1,4209.0,1.2,10.8,0.4,61.9,89.2,20.9,0.7,0.0,1.2,0.2,2.0,3811.0,6955.0,1061.613,7.857854039089574
1705,31,Nebraska,31103,2011,3,0,100.0,763.0,22162.0,68000.0,47.0,11.5,437.0,1.6,42.8,0.0,67.5,92.0,6.2,0.0,0.0,1.6,0.0,0.0,361.0,743.0,773.076,0.9869663525966399
1706,31,Nebraska,31105,2011,3,0,100.0,3794.0,25201.0,76800.0,328.0,12.3,1950.0,0.6,11.3,0.2,52.0,88.4,11.0,2.4,0.0,0.6,0.0,3.1,1727.0,3293.0,951.846,3.9859389018811866
1707,31,Nebraska,31107,2011,3,0,100.0,8707.0,22064.0,68400.0,764.0,12.0,4337.0,0.9,19.6,0.3,64.6,88.1,8.4,0.5,0.0,0.9,0.0,2.2,3834.0,7541.0,1108.351,7.8558146291201965
1708,31,Nebraska,31109,2011,4,7,8.253126237,282931.0,25865.0,146200.0,24248.0,23.9,154133.0,2.4,1.1,1.2,67.5,93.4,2.0,9.9,0.5,2.4,0.2,4.3,112904.0,216388.0,837.548,337.8086987253268
1709,31,Nebraska,31111,2011,4,0,30.51973104,36199.0,25828.0,111900.0,2992.0,13.4,17806.0,1.8,4.4,0.3,71.7,92.2,8.5,5.1,0.0,1.8,0.0,3.8,15127.0,30656.0,2564.069,14.117794801933957
1710,31,Nebraska,31113,2011,3,0,100.0,717.0,29281.0,76000.0,72.0,18.1,401.0,2.0,23.4,0.0,90.1,96.8,4.6,0.0,0.0,2.0,0.2,0.0,317.0,630.0,570.653,1.2564553239884833
1711,31,Nebraska,31115,2011,3,0,100.0,669.0,21098.0,70400.0,79.0,11.2,312.0,0.0,37.2,0.0,84.2,92.3,10.4,0.0,0.0,0.0,0.0,0.0,262.0,631.0,568.229,1.17734223350093
1712,31,Nebraska,31117,2011,2,0,100.0,411.0,23698.0,77500.0,72.0,20.4,239.0,1.7,34.3,0.0,82.5,91.6,9.2,1.8,0.0,1.7,0.0,0.9,175.0,371.0,858.9780000000001,0.4784755837751374
1713,31,Nebraska,31119,2011,3,0,27.90457621,34618.0,23975.0,103300.0,2698.0,14.8,18304.0,1.0,4.4,0.2,73.4,86.9,3.4,5.2,0.0,1.0,0.1,2.9,13748.0,28445.0,572.743,60.442467214789176
1714,31,Nebraska,31121,2011,4,0,58.89101338,7768.0,24209.0,79800.0,701.0,9.2,3934.0,1.4,11.8,0.3,79.4,89.9,9.6,0.7,0.0,1.4,0.1,3.7,3234.0,6897.0,485.852,15.988407992557406
1715,31,Nebraska,31123,2011,3,0,100.0,5052.0,21672.0,77300.0,378.0,17.2,2486.0,0.8,18.8,0.4,67.3,85.2,11.3,0.5,0.0,0.8,0.0,3.7,2062.0,4469.0,1423.84,3.548151477694123
1716,31,Nebraska,31125,2011,3,0,100.0,3742.0,25079.0,65100.0,280.0,9.4,1804.0,1.1,23.2,0.4,85.5,87.7,4.8,2.2,0.0,1.1,0.0,3.6,1516.0,3322.0,441.634,8.473079518334186
1717,31,Nebraska,31127,2011,3,1,52.06953642,7243.0,21964.0,80800.0,662.0,17.0,3452.0,1.1,7.0,0.0,66.9,91.4,4.6,4.6,0.0,1.1,0.1,4.1,3049.0,5795.0,407.37699999999995,17.77959973194363
1718,31,Nebraska,31129,2011,3,0,100.0,4538.0,19022.0,50500.0,267.0,9.2,2062.0,1.6,16.8,0.0,77.4,92.0,0.9,0.8,0.0,1.6,0.0,2.5,2024.0,4045.0,575.155,7.890047030800393
1719,31,Nebraska,31131,2011,4,0,55.10800508,15751.0,25366.0,116700.0,1519.0,15.4,8080.0,1.4,6.6,0.1,74.1,89.7,4.5,3.7,0.0,1.4,0.1,3.1,6406.0,13119.0,615.631,25.58513135303453
1720,31,Nebraska,31133,2011,4,0,100.0,2752.0,22576.0,57200.0,228.0,10.3,1337.0,0.5,12.7,0.0,72.3,89.5,7.9,1.6,0.0,0.5,0.1,2.7,1290.0,2523.0,431.075,6.384039900249377
1721,31,Nebraska,31135,2011,3,0,100.0,2966.0,26529.0,84800.0,257.0,12.4,1587.0,1.3,21.7,0.0,71.3,93.0,3.3,2.0,0.0,1.3,0.0,1.6,1216.0,2578.0,883.335,3.3577295137178984
1722,31,Nebraska,31137,2011,4,0,41.88071397,9190.0,25717.0,93300.0,861.0,17.0,4688.0,2.0,11.8,0.3,78.8,93.3,4.0,2.2,0.0,2.0,0.0,2.1,3851.0,8254.0,539.79,17.02513940606532
1723,31,Nebraska,31139,2011,3,0,100.0,7267.0,24585.0,92200.0,766.0,11.3,3878.0,1.3,11.4,0.0,83.6,91.0,4.4,0.2,0.0,1.3,0.1,2.7,2931.0,6628.0,573.249,12.676864678350944
